,VOLUME_SESSION,AVG_J_S,Rech_Moy,MNT_FORFAIT_DATA,NB_JOUR_ACT_IN,revenu_cdr,P_revenu_data,P_FF_Journalier,P_FF_mensuel,P_N_Rech_sup5,Evolution volume session,Evolution rech_moy,pca_clusters
10380,0.0,0.0,5.0,0.0,20.666999999999998,4.91,0.0,0.0,0.0,1.0,0,0,0
10381,6.42,0.0,1.13,0.15,28.5,6.67,0.02,0.17,0.0,0.04,0,0,1
10382,21687.97,0.0,4.56,28.48,29.833000000000002,6.3,0.82,0.08,0.92,0.89,-494,0,0
10383,677.58,0.0,3.34,9.53,30.0,36.3,0.21,1.0,0.0,0.61,-30,0,0
10384,0.0,1.0,1.08,0.0,29.166999999999998,8.75,0.0,0.0,0.0,0.03,0,0,0
10385,21608.58,0.0,4.58,33.33,30.0,10.2,0.77,0.13,0.7,0.93,-1333,0,0
10386,98.58,0.0,5.02,0.0,27.0,7.35,0.0,0.0,0.0,1.0,-4,0,0
10387,1676.1,0.0,2.76,8.05,30.0,7.76,0.51,0.13,0.88,0.53,281,0,0
10388,1.21,0.0,5.06,0.0,24.333000000000002,2.46,0.0,0.0,0.0,0.33,0,1,0
10389,0.0,0.0,4.58,0.0,30.0,28.74,0.0,0.0,0.0,0.93,0,0,0
10390,0.0,11.73,1.0,0.0,22.833000000000002,0.46,0.0,0.0,0.0,0.0,0,0,2
10391,0.83,0.0,1.31,0.0,29.333000000000002,22.64,0.0,0.0,0.0,0.08,0,0,0
10392,0.01,0.0,1.19,0.0,25.166999999999998,24.5,0.0,0.0,0.0,0.1,0,0,0
10393,0.0,0.0,4.33,0.0,30.0,13.84,0.0,0.0,0.0,0.88,0,0,0
10394,0.43,0.0,2.87,0.0,29.666999999999998,8.18,0.0,0.0,0.0,0.46,0,0,1
10395,0.0,15.11,1.0,0.0,12.5,0.74,0.0,0.0,0.0,0.0,0,0,0
10396,0.44,16.5,5.06,0.0,8.167,0.27,0.0,0.0,0.0,0.33,0,0,0
10397,0.0,0.0,1.27,0.0,25.833000000000002,25.35,0.0,0.0,0.0,0.1,0,0,0
10398,0.0,0.0,4.27,0.0,22.0,9.68,0.0,0.0,0.0,0.65,0,0,0
10399,0.01,10.3,1.0,0.0,12.5,1.08,0.0,0.0,0.0,0.0,0,0,0
10400,0.0,0.0,2.16,0.0,28.166999999999998,13.04,0.0,0.0,0.0,0.32,0,0,0
10401,0.0,1.0,1.13,0.0,27.0,5.97,0.0,0.0,0.0,0.06,0,0,1
10402,23.66,0.33,1.13,3.33,25.333000000000002,7.99,0.29,0.0,0.0,0.04,0,0,0
10403,1771.48,0.0,5.15,8.33,16.833,19.49,0.3,0.13,0.53,0.67,1260,0,0
10404,0.0,0.0,2.88,0.0,29.333000000000002,41.35,0.0,0.0,0.0,0.51,0,0,0
10405,0.46,0.0,1.47,0.15,26.666999999999998,13.99,0.01,0.17,0.0,0.12,0,0,0
10406,0.1,14.88,1.0,0.0,25.166999999999998,0.94,0.0,0.0,0.0,0.0,-22,0,0
10407,0.04,0.0,1.0,0.0,27.5,12.51,0.0,0.0,0.0,0.0,0,0,0
10408,1.19,3.67,2.34,0.0,16.333,4.35,0.0,0.0,0.0,0.25,0,0,2
10409,0.0,0.0,1.23,0.0,28.833000000000002,10.68,0.0,0.0,0.0,0.06,0,0,0
10410,0.0,0.0,1.24,0.0,30.0,22.53,0.06,0.0,0.0,0.06,0,0,0
10412,53.07,0.0,1.42,0.38,30.0,15.31,0.02,0.17,0.0,0.13,0,0,0
10415,0.0,0.0,1.52,0.0,19.833,6.83,0.0,0.0,0.0,0.15,0,0,0
10416,0.0,0.0,1.04,0.0,30.0,1.71,0.89,0.0,0.0,0.02,0,0,0
10417,0.85,0.0,5.01,0.0,30.0,11.72,0.0,0.0,0.0,0.83,-5,0,0
10418,0.0,0.0,5.01,0.0,30.0,18.05,0.0,0.0,0.0,1.0,0,0,1
10419,188.27,0.0,2.99,0.75,28.0,3.05,0.2,0.0,0.17,0.33,188,0,0
10420,0.0,0.0,4.72,0.0,24.833000000000002,11.88,0.0,0.0,0.0,0.95,0,0,2
10422,0.54,7.67,5.06,0.0,11.0,1.57,0.0,0.0,0.0,0.33,0,0,0
10423,0.0,13.43,1.0,0.0,13.667,2.27,0.37,0.0,0.0,0.0,0,0,0
10424,93.06,0.0,5.0,2.5,19.833,27.99,0.08,0.0,0.0,1.0,-1997,0,0
10425,0.0,18.14,1.0,0.0,18.5,0.34,0.0,0.0,0.0,0.0,0,0,0
10426,0.0,3.22,2.61,0.0,8.667,2.11,0.0,0.0,0.0,0.25,0,-2,0
10427,23.52,0.67,1.1,0.13,28.166999999999998,4.72,0.3,0.17,0.0,0.03,0,0,2
10429,0.0,0.0,3.79,0.0,28.166999999999998,35.8,0.0,0.0,0.0,0.77,0,0,0
10430,0.0,7.55,1.0,0.0,12.667,2.26,0.0,0.0,0.0,0.0,0,0,2
10431,0.0,12.11,1.0,0.0,21.5,0.74,0.0,0.0,0.0,0.0,0,0,0
10432,31951.8,0.0,2.7,26.38,30.0,12.66,0.68,0.56,0.45,0.25,2985,0,0
10433,0.06,0.0,1.15,0.0,26.333000000000002,12.43,0.26,0.0,0.0,0.02,0,0,2
10434,0.0,11.0,1.0,0.3,5.332999999999999,0.81,0.27,0.17,0.0,0.0,0,0,1
10435,0.0,0.0,3.21,0.0,30.0,27.92,0.12,0.0,0.0,0.6,0,0,0
10436,911.76,0.0,1.12,5.41,25.0,6.7,0.5,1.0,0.0,0.03,419,0,0
10437,0.0,0.0,5.0,0.0,7.667000000000001,5.08,0.0,0.0,0.0,0.83,0,0,2
10438,26157.85,0.0,3.38,41.62,30.0,5.76,0.88,0.07,0.86,0.55,9590,0,0
10439,0.06,0.0,3.75,0.0,30.0,48.03,0.0,0.0,0.0,0.7,0,1,0
10440,0.0,0.0,2.68,0.0,30.0,8.57,0.0,0.0,0.0,0.43,0,-1,0
10441,1488.04,0.0,1.11,6.98,27.833000000000002,7.97,0.47,0.82,0.13,0.01,-2048,0,2
10442,0.0,0.0,1.26,0.0,29.0,8.12,0.0,0.0,0.0,0.07,0,0,2
10444,0.0,2.0,1.4,0.0,21.166999999999998,4.6,0.0,0.0,0.0,0.21,0,0,0
10445,0.0,0.0,1.24,0.0,26.333000000000002,4.17,0.0,0.0,0.0,0.08,0,0,1
10446,500.93,0.0,3.53,3.81,29.0,12.87,0.23,0.95,0.06,0.69,-166,-1,0
10447,0.0,4.67,5.55,0.0,7.5,0.93,0.0,0.0,0.0,0.33,0,0,0
10448,0.08,0.0,4.84,0.0,30.0,17.87,0.11,0.0,0.0,0.97,0,0,0
10449,3730.17,0.0,4.8,15.0,30.0,15.66,0.5,0.0,1.0,0.96,-376,0,0
10450,1770.16,0.0,1.14,1.12,30.0,17.71,0.06,0.33,0.0,0.04,-808,0,1
10451,0.05,10.0,4.55,0.0,5.832999999999999,1.23,0.0,0.0,0.0,0.17,0,1,2
10452,1505.82,0.0,1.36,9.39,30.0,14.79,0.39,0.99,0.01,0.09,508,0,2
10453,0.0,0.0,4.46,0.0,30.0,23.06,0.05,0.0,0.0,0.91,0,0,1
10454,0.0,3.67,3.66,0.0,30.0,1.71,0.0,0.0,0.0,0.33,0,0,1
10455,0.0,0.0,4.97,0.0,13.333,3.79,0.0,0.0,0.0,0.67,0,0,1
10456,0.0,0.67,5.06,0.15,9.333,0.57,0.21,0.17,0.0,0.33,0,0,1
10457,0.02,2.38,1.0,0.15,25.166999999999998,2.34,0.06,0.17,0.0,0.0,0,0,1
10458,0.0,0.0,4.2,0.0,28.333000000000002,10.96,0.0,0.0,0.0,0.83,0,0,2
10459,0.01,0.0,3.41,0.0,15.0,3.82,0.0,0.0,0.0,0.5,0,0,1
10460,18.24,12.0,4.88,0.19,1.0,0.0,1.0,0.17,0.0,0.17,-81,1,0
10461,23.29,0.0,3.85,0.48,28.5,3.56,0.12,0.08,0.0,0.75,0,0,0
10463,1424.04,0.0,4.8,6.42,30.0,9.53,0.4,0.0,1.0,0.96,304,0,1
10464,0.0,0.0,4.11,0.0,28.666999999999998,5.97,0.0,0.0,0.0,0.7,0,0,2
10465,0.0,0.0,1.62,0.0,30.0,13.13,0.0,0.0,0.0,0.18,0,0,0
10466,0.52,1.82,1.0,0.0,18.667,3.51,0.0,0.0,0.0,0.0,0,0,0
10469,0.0,0.0,1.8,0.0,26.666999999999998,8.31,0.0,0.0,0.0,0.23,-293,0,2
10470,0.0,7.44,1.0,0.15,12.667,0.24,0.38,0.17,0.0,0.0,0,0,2
10471,0.0,6.33,1.0,0.0,30.0,3.5,0.02,0.0,0.0,0.0,-33,0,1
10472,2666.96,0.0,1.13,18.23,30.0,20.95,0.47,1.0,0.0,0.03,-529,0,0
10473,0.0,17.33,4.88,0.0,11.0,0.74,0.0,0.0,0.0,0.17,0,0,2
10474,449.15,0.0,1.63,1.9,28.833000000000002,6.37,0.34,0.45,0.06,0.16,315,0,2
10475,0.0,2.67,1.3,0.0,11.167,2.7,0.0,0.0,0.0,0.08,0,0,0
10476,0.0,0.0,4.15,0.0,30.0,4.67,0.53,0.0,0.0,0.78,0,0,0
10477,0.01,1.0,1.17,0.0,27.833000000000002,4.37,0.0,0.0,0.0,0.03,0,0,0
10480,101.33,0.0,1.61,0.58,30.0,15.49,0.04,0.0,0.0,0.09,-308,0,0
10481,2408.53,0.0,2.96,15.21,27.333000000000002,6.78,0.69,1.0,0.0,0.54,-71,0,0
10482,0.07,3.0,1.17,0.0,28.166999999999998,4.57,0.0,0.0,0.0,0.08,0,0,2
10483,0.04,0.0,1.71,0.0,30.0,7.29,0.58,0.0,0.0,0.2,0,0,0
10484,3885.73,0.0,1.09,18.1,25.166999999999998,8.77,0.67,0.94,0.03,0.02,-505,0,0
10485,60.89,1.0,1.41,0.45,26.833000000000002,6.99,0.06,0.17,0.0,0.08,60,0,1
10487,84.07,0.0,5.01,0.6,29.833000000000002,6.82,0.16,0.5,0.0,0.83,5,0,1
10488,0.07,4.71,1.99,0.3,25.333000000000002,0.69,0.3,0.17,0.0,0.08,0,0,0
10489,86.4,0.0,5.02,0.0,30.0,6.22,0.0,0.0,0.0,1.0,85,0,0
10490,25.98,0.0,1.27,0.0,26.166999999999998,6.28,0.0,0.0,0.0,0.07,24,0,2
10491,0.0,0.0,1.0,0.0,18.5,2.58,0.0,0.0,0.0,0.0,0,0,0
10492,0.0,0.0,1.14,0.0,27.333000000000002,5.67,0.0,0.0,0.0,0.06,0,0,0
10493,0.05,1.33,5.0,0.0,23.5,1.19,0.53,0.0,0.0,0.33,0,0,0
10494,1262.55,0.0,1.08,8.7,30.0,11.46,0.47,1.0,0.0,0.03,-262,0,0
10495,0.0,0.0,5.0,0.0,23.333000000000002,25.91,0.07,0.0,0.0,1.0,0,0,0
10496,0.0,0.0,5.01,0.0,28.166999999999998,11.04,0.06,0.0,0.0,1.0,0,0,2
10497,413.84,0.0,1.76,2.52,25.5,3.17,0.44,0.83,0.0,0.26,247,0,0
10498,0.06,0.0,1.1,0.0,29.5,11.94,0.09,0.0,0.0,0.03,0,0,1
10499,0.37,0.33,1.37,0.0,26.166999999999998,2.9,0.0,0.0,0.0,0.08,0,0,2
10500,23.88,1.0,3.17,0.0,21.166999999999998,3.05,0.0,0.0,0.0,0.42,23,0,0
10501,0.0,7.15,1.0,0.0,15.5,1.05,0.0,0.0,0.0,0.0,0,0,0
10502,0.0,0.0,1.06,0.0,26.5,13.83,0.01,0.0,0.0,0.01,0,0,0
10503,2871.13,0.0,1.15,10.26,29.166999999999998,6.64,0.61,0.74,0.02,0.05,-1092,0,0
10506,2.02,0.0,1.69,0.0,29.833000000000002,24.88,0.0,0.0,0.0,0.2,0,0,0
10507,0.0,1.11,1.0,0.0,25.166999999999998,2.67,0.0,0.0,0.0,0.0,0,0,2
10508,1123.41,0.0,1.16,3.96,27.833000000000002,2.05,0.72,0.98,0.0,0.04,16,0,2
10509,0.0,0.0,5.06,0.0,18.5,1.69,0.0,0.0,0.0,0.33,0,0,1
10510,0.01,0.0,1.86,0.0,24.5,3.74,0.57,0.0,0.0,0.13,0,0,0
10512,0.0,6.9,1.0,0.0,15.833,1.66,0.0,0.0,0.0,0.0,0,0,0
10513,0.0,10.33,1.0,0.0,10.162,2.03,0.0,0.0,0.0,0.0,0,0,2
10514,4307.93,0.0,1.34,11.51,28.666999999999998,0.51,0.96,0.81,0.01,0.08,3057,0,0
10515,7.38,0.0,1.03,0.0,29.666999999999998,18.73,0.04,0.0,0.0,0.01,0,0,0
10516,3035.6,0.0,3.63,11.59,30.0,3.98,0.79,0.37,0.63,0.66,219,0,2
10517,0.0,0.0,4.2,0.0,27.5,13.1,0.0,0.0,0.0,0.88,0,0,0
10518,0.0,0.0,1.0,0.0,26.5,19.19,0.0,0.0,0.0,0.0,0,0,0
10519,0.0,0.0,4.15,0.0,30.0,7.19,0.18,0.0,0.0,0.87,0,0,2
10520,0.0,17.67,1.0,0.3,27.666999999999998,0.15,0.67,0.17,0.0,0.0,0,0,0
10521,0.01,0.0,1.27,0.15,30.0,9.89,0.01,0.17,0.0,0.1,0,0,0
10522,0.0,6.62,1.0,0.04,15.5,1.3,0.03,0.17,0.0,0.0,0,0,2
10523,0.0,0.0,3.13,0.0,26.666999999999998,7.66,0.0,0.0,0.0,0.8,0,0,0
10524,2809.11,0.0,1.17,12.99,29.833000000000002,1.93,0.88,0.98,0.02,0.06,537,0,2
10525,7460.64,0.0,2.84,29.58,30.0,6.36,0.82,0.0,0.98,0.54,367,0,0
10526,0.03,0.0,1.03,0.0,30.0,23.39,0.0,0.0,0.0,0.01,0,0,2
10527,1.2,17.33,2.34,0.0,16.167,1.17,0.0,0.0,0.0,0.17,0,0,0
10529,411.84,3.0,1.0,2.58,27.5,0.4,0.87,0.83,0.0,0.0,109,0,1
10531,1726.54,0.0,1.05,7.28,29.333000000000002,4.11,0.69,0.99,0.0,0.01,-494,0,0
10532,0.13,4.43,1.32,0.0,27.166999999999998,2.09,0.24,0.0,0.0,0.08,0,0,0
10533,0.0,0.0,3.98,0.0,30.0,33.85,0.0,0.0,0.0,0.75,0,0,0
10534,176.81,0.0,1.23,1.98,28.833000000000002,2.79,0.61,0.83,0.0,0.1,50,0,0
10535,0.12,4.17,1.0,0.0,20.833000000000002,2.08,0.0,0.0,0.0,0.0,0,0,1
10536,0.0,0.0,1.29,8.85,30.0,16.97,0.34,0.83,0.0,0.09,0,0,2
10537,33.01,7.0,3.03,0.15,0.5,0.0,1.0,0.17,0.0,0.17,0,0,0
10538,60.51,13.5,1.0,0.43,21.0,1.45,0.23,0.33,0.0,0.0,-42,0,0
10539,0.0,0.0,2.96,0.0,30.0,20.31,0.0,0.0,0.0,0.64,0,0,0
10540,0.98,0.0,1.09,0.0,15.833,9.45,0.0,0.0,0.0,0.03,0,0,2
10541,0.48,0.0,1.06,0.0,21.666999999999998,9.49,0.07,0.0,0.0,0.02,0,0,1
10542,0.0,21.57,1.0,0.0,20.333,0.29,0.0,0.0,0.0,0.0,0,-1,1
10543,19374.72,0.0,1.98,22.33,30.0,1.27,0.95,0.42,0.52,0.28,128,0,1
10544,0.2,0.0,5.06,0.0,12.333,1.73,0.0,0.0,0.0,0.33,-32,2,0
10545,0.0,0.0,4.46,0.0,29.833000000000002,59.68,0.0,0.0,0.0,0.89,0,0,2
10546,19126.22,0.0,4.75,76.95,30.0,9.69,0.89,0.02,0.98,0.93,6007,0,0
10547,27.63,0.0,1.08,0.15,27.166999999999998,9.63,0.02,0.17,0.0,0.02,0,0,0
10548,0.0,1.25,1.34,0.0,14.0,2.13,0.0,0.0,0.0,0.03,0,0,0
10549,0.78,0.0,5.06,0.0,10.0,1.14,0.0,0.0,0.0,0.33,-5,0,0
10550,0.0,0.0,2.41,0.0,30.0,49.85,0.0,0.0,0.0,0.39,0,0,1
10552,0.01,0.0,1.57,0.0,30.0,5.79,0.2,0.0,0.0,0.14,0,0,0
10553,1414.27,2.67,1.0,7.5,27.333000000000002,1.63,0.82,1.0,0.0,0.0,359,0,0
10554,0.02,0.0,1.0,0.0,29.166999999999998,7.09,0.58,0.0,0.0,0.0,0,0,0
10555,432.3,18.14,1.0,1.37,3.167,0.04,0.97,0.33,0.0,0.0,-890,0,1
10556,0.0,10.6,1.67,0.0,21.666999999999998,1.6,0.0,0.0,0.0,0.17,0,-1,0
10557,1978.98,0.0,1.0,9.54,27.833000000000002,1.53,0.86,1.0,0.0,0.0,-137,0,1
10559,0.0,0.0,5.06,0.0,2.5,0.06,0.0,0.0,0.0,0.33,0,0,0
10560,7250.9,0.0,1.27,12.19,30.0,2.87,0.82,0.88,0.12,0.16,951,0,0
10561,0.0,2.33,3.22,0.0,24.333000000000002,4.65,0.0,0.0,0.0,0.58,0,-1,0
10562,0.0,9.33,3.66,0.0,2.833,1.91,0.0,0.0,0.0,0.33,0,0,0
10563,0.55,2.71,1.31,0.0,19.5,8.0,0.0,0.0,0.0,0.22,0,0,0
10564,0.01,15.0,5.06,0.0,3.333,1.27,0.0,0.0,0.0,0.17,0,0,2
10565,0.02,0.0,5.01,0.0,30.0,20.34,0.0,0.0,0.0,1.0,0,0,0
10567,0.0,0.33,5.0,0.0,13.0,2.47,0.0,0.0,0.0,0.5,0,0,0
10569,0.0,0.0,1.62,0.0,30.0,4.35,0.32,0.0,0.0,0.13,0,0,1
10570,0.52,0.0,2.54,0.0,27.0,10.53,0.0,0.0,0.0,0.62,0,-1,0
10571,0.0,3.0,1.23,0.0,23.166999999999998,7.01,0.0,0.0,0.0,0.11,0,0,0
10572,0.01,0.0,1.0,0.0,30.0,2.86,0.89,0.0,0.0,0.0,-2,0,2
10573,0.0,0.0,1.0,0.0,23.666999999999998,15.25,0.0,0.0,0.0,0.0,0,0,0
10575,0.08,0.0,1.09,0.0,30.0,32.73,0.0,0.0,0.0,0.03,0,0,1
10576,1.97,15.2,1.94,0.67,9.833,0.6,0.53,0.0,0.0,0.0,0,0,1
10577,1.09,0.0,1.0,0.0,28.666999999999998,15.69,0.0,0.0,0.0,0.0,0,0,0
10578,5412.52,0.0,4.0,14.94,29.666999999999998,5.42,0.77,1.0,0.0,0.78,440,0,0
10579,73.42,0.0,5.0,0.33,30.0,14.8,0.02,0.0,0.0,1.0,0,0,2
10580,0.0,1.33,2.61,0.0,19.333,1.34,0.0,0.0,0.0,0.33,-6,0,0
10581,0.01,8.54,1.0,0.0,20.167,0.51,0.6,0.0,0.0,0.0,-5,0,1
10582,0.0,1.0,1.26,0.0,21.5,9.78,0.0,0.0,0.0,0.06,0,0,0
10584,60.06,0.0,1.09,0.3,24.833000000000002,2.44,0.71,0.33,0.0,0.02,31,0,0
10585,0.0,1.67,1.89,0.0,25.666999999999998,4.44,0.12,0.0,0.0,0.21,0,0,0
10586,4130.12,0.0,1.43,12.23,30.0,3.41,0.85,0.86,0.09,0.1,93,0,0
10587,6107.54,0.0,1.16,25.65,30.0,8.19,0.76,0.94,0.06,0.05,199,0,1
10588,158.45,15.0,3.03,0.9,0.33299999999999996,0.0,1.0,0.08,0.08,0.08,-467,1,1
10589,0.37,0.0,3.28,0.15,28.5,14.54,0.05,0.17,0.0,0.62,0,0,2
10590,0.02,15.0,1.0,0.0,1.167,0.21,0.6,0.0,0.0,0.0,0,0,0
10591,0.69,2.27,1.45,0.15,23.666999999999998,1.89,0.07,0.17,0.0,0.17,0,0,1
10593,6536.98,0.0,2.68,20.51,29.666999999999998,6.52,0.78,0.51,0.4,0.37,1268,0,2
10594,0.03,0.0,2.68,0.0,29.333000000000002,8.1,0.0,0.0,0.0,0.39,0,0,0
10595,0.0,0.0,1.92,0.48,28.166999999999998,7.27,0.06,0.17,0.0,0.23,0,0,0
10596,3357.03,0.0,4.27,12.01,29.0,0.71,0.94,1.0,0.0,0.86,-893,0,0
10598,108.12,0.0,1.22,0.53,30.0,9.9,0.05,0.17,0.0,0.07,34,0,0
10599,0.01,10.0,5.0,0.0,6.332999999999999,1.8,0.0,0.0,0.0,0.33,0,0,0
10600,0.0,0.0,4.01,0.0,26.5,5.78,0.0,0.0,0.0,0.45,-58,0,0
10602,0.0,9.58,1.0,0.0,20.333,0.81,0.0,0.0,0.0,0.0,0,0,0
10603,2996.43,0.0,4.47,16.2,29.166999999999998,6.15,0.72,0.64,0.0,0.88,234,0,0
10604,3670.51,0.0,4.76,15.51,30.0,7.59,0.67,0.17,0.83,0.95,936,0,2
10605,11726.4,0.0,2.33,25.9,29.5,0.93,0.97,0.88,0.13,0.36,10,0,0
10606,9.14,8.0,1.81,0.08,15.5,0.13,0.38,0.17,0.0,0.17,9,-1,0
10607,0.0,2.0,2.99,0.0,13.167,1.44,0.0,0.0,0.0,0.33,0,0,0
10608,0.0,1.4,1.0,0.0,27.333000000000002,6.8,0.0,0.0,0.0,0.0,0,0,0
10609,0.0,0.0,1.0,0.15,23.166999999999998,7.49,0.02,0.17,0.0,0.0,0,0,0
10610,0.0,13.83,1.0,0.0,12.833,2.76,0.0,0.0,0.0,0.0,0,0,0
10611,0.0,0.67,1.0,0.0,26.5,7.32,0.0,0.0,0.0,0.0,0,0,2
10612,2192.89,0.0,3.08,8.25,26.5,4.05,0.67,0.0,1.0,0.59,501,0,2
10613,0.0,12.0,2.99,0.0,7.0,2.69,0.0,0.0,0.0,0.11,-96,0,0
10614,0.3,0.0,1.03,0.0,28.666999999999998,17.04,0.14,0.0,0.0,0.01,0,0,0
10616,896.12,0.0,1.05,3.87,28.0,8.42,0.31,1.0,0.0,0.01,-54,0,1
10617,0.0,0.0,1.21,0.0,24.5,7.87,0.26,0.0,0.0,0.06,0,0,0
10618,0.0,4.23,1.0,0.0,17.5,3.58,0.0,0.0,0.0,0.0,0,0,0
10619,0.0,2.67,1.0,0.15,28.5,8.83,0.02,0.17,0.0,0.0,0,0,0
10620,0.37,0.0,1.14,0.04,28.166999999999998,9.59,0.13,0.17,0.0,0.04,0,0,0
10621,1731.02,0.0,1.78,9.43,18.5,3.97,0.7,1.0,0.0,0.13,535,0,1
10622,0.47,0.0,5.0,0.0,29.666999999999998,8.36,0.0,0.0,0.0,1.0,0,0,2
10623,0.0,0.0,1.46,0.0,27.833000000000002,7.14,0.0,0.0,0.0,0.21,0,0,0
10624,7918.22,0.0,1.36,28.8,29.63,6.71,0.84,0.81,0.18,0.08,-3574,0,0
10625,3.97,0.4,3.82,0.0,3.667,0.46,0.0,0.0,0.0,0.25,0,-1,0
10626,0.0,0.0,1.04,0.0,30.0,16.03,0.0,0.0,0.0,0.01,0,0,0
10627,0.0,15.25,1.0,0.0,2.167,0.33,0.0,0.0,0.0,0.0,0,0,0
10628,0.0,0.0,1.47,0.0,28.0,29.52,0.02,0.0,0.0,0.12,0,0,2
10629,3827.98,0.0,3.43,16.48,30.0,5.15,0.78,0.24,0.74,0.63,720,0,0
10630,0.0,0.0,1.0,0.0,26.833000000000002,10.03,0.59,0.0,0.0,0.0,0,0,0
10631,0.0,0.0,2.07,0.0,27.5,19.29,0.1,0.0,0.0,0.4,0,0,2
10632,0.0,1.5,2.78,0.0,7.332999999999999,3.01,0.1,0.0,0.0,0.04,0,0,2
10633,2795.08,0.0,1.0,15.4,28.166999999999998,7.77,0.66,1.0,0.0,0.0,-708,0,0
10634,0.0,1.0,1.0,0.0,17.0,3.56,0.0,0.0,0.0,0.0,0,0,0
10635,0.0,0.0,1.0,0.0,27.666999999999998,18.28,0.0,0.0,0.0,0.0,0,0,0
10636,930.63,0.0,1.06,3.79,27.166999999999998,3.19,0.57,1.0,0.0,0.02,367,0,0
10637,3773.26,0.0,4.88,15.0,30.0,12.21,0.55,0.0,1.0,0.98,324,0,2
10638,97.11,0.0,1.67,1.35,26.166999999999998,5.63,0.19,0.5,0.0,0.22,94,0,0
10639,0.77,0.0,1.18,0.0,28.5,11.16,0.15,0.0,0.0,0.04,0,0,0
10640,0.0,0.0,3.64,0.0,30.0,26.69,0.0,0.0,0.0,0.67,0,0,0
10641,73.29,8.67,3.03,0.33,4.833,0.64,0.34,0.0,0.0,0.08,-18,0,0
10642,0.0,21.0,1.0,0.15,2.667,0.39,0.28,0.17,0.0,0.0,0,0,1
10643,138.62,10.5,1.0,0.64,12.667,0.64,0.5,0.17,0.0,0.0,-31,0,0
10645,4820.44,0.0,1.33,20.9,30.0,6.34,0.79,0.94,0.05,0.07,1353,0,2
10646,1238.27,0.0,1.73,6.48,28.833000000000002,1.18,0.87,0.97,0.01,0.34,-28,0,0
10648,0.0,0.0,5.06,0.0,24.833000000000002,3.93,0.0,0.0,0.0,0.33,0,1,0
10649,0.0,0.0,3.76,0.0,25.166999999999998,9.0,0.0,0.0,0.0,0.65,0,0,0
10650,0.0,0.0,4.99,0.0,25.0,14.45,0.0,0.0,0.0,0.83,0,0,0
10651,2052.37,0.0,1.0,3.71,27.5,10.18,0.27,1.0,0.0,0.0,-360,0,0
10653,5744.68,0.0,2.77,7.13,30.0,2.76,0.72,0.7,0.06,0.46,763,0,0
10655,0.12,0.5,1.26,0.0,19.333,7.84,0.21,0.0,0.0,0.07,0,0,0
10656,5861.29,0.0,1.87,27.36,30.0,4.97,0.85,0.82,0.0,0.45,3267,0,0
10657,0.0,0.0,1.0,0.0,24.333000000000002,6.8,0.0,0.0,0.0,0.0,0,0,0
10658,0.0,0.0,4.79,0.0,28.0,15.98,0.0,0.0,0.0,0.97,0,0,0
10659,0.06,0.0,1.23,0.0,24.333000000000002,9.61,0.12,0.0,0.0,0.06,0,0,0
10661,0.0,17.33,1.73,0.0,13.5,3.83,0.0,0.0,0.0,0.11,0,0,2
10662,32.72,0.0,1.0,0.19,27.5,24.92,0.01,0.33,0.0,0.0,32,0,0
10663,3464.17,0.0,1.0,11.76,30.0,4.77,0.72,0.98,0.0,0.0,-1362,0,1
10665,0.0,0.0,3.99,0.0,23.833000000000002,1.09,0.0,0.0,0.0,0.5,0,0,1
10666,0.57,3.0,1.15,0.04,22.0,5.18,0.01,0.17,0.0,0.08,0,0,1
10667,0.0,4.4,2.99,0.0,21.5,1.6,0.0,0.0,0.0,0.33,0,0,0
10668,0.0,0.0,3.67,0.0,23.5,13.58,0.0,0.0,0.0,0.46,0,0,2
10669,0.0,11.0,2.99,0.0,7.5,1.94,0.0,0.0,0.0,0.33,0,1,0
10670,0.56,0.0,1.24,0.0,29.0,3.29,0.0,0.0,0.0,0.04,0,0,2
10671,4056.15,0.0,1.8,9.68,28.166999999999998,0.47,0.95,1.0,0.0,0.21,-717,0,1
10672,2.29,0.0,1.1,0.0,23.333000000000002,13.48,0.05,0.0,0.0,0.04,0,0,0
10673,0.0,14.0,4.88,0.0,7.832999999999999,0.41,0.0,0.0,0.0,0.17,0,0,2
10674,0.0,2.0,1.0,0.0,30.0,7.35,0.0,0.0,0.0,0.0,0,0,0
10675,1064.97,0.0,3.63,5.55,30.0,20.2,0.26,0.33,0.67,0.71,-468,0,0
10676,0.0,0.0,5.06,0.0,9.333,1.93,0.0,0.0,0.0,0.33,0,0,0
10677,2073.43,0.0,1.16,8.18,28.666999999999998,9.38,0.52,0.82,0.0,0.05,-120,0,2
10678,0.0,0.73,1.0,0.0,20.0,1.54,0.0,0.0,0.0,0.0,0,0,0
10679,0.0,0.0,1.09,0.0,29.666999999999998,7.76,0.0,0.0,0.0,0.03,0,0,0
10680,3940.56,0.0,1.57,19.0,29.333000000000002,3.1,0.86,0.83,0.17,0.19,-395,0,0
10682,188.07,7.83,3.99,1.48,6.667000000000001,0.26,0.85,0.06,0.06,0.33,186,0,0
10684,0.0,0.0,1.0,0.0,17.833,10.92,0.0,0.0,0.0,0.0,0,0,1
10686,26.85,0.0,1.72,0.0,29.833000000000002,6.04,0.0,0.0,0.0,0.21,0,0,0
10687,0.0,0.0,1.0,0.0,30.0,17.83,0.0,0.0,0.0,0.0,0,0,1
